RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8623,15699108,Jones,572,Germany,Female,45,5,0.0,2,1,1,80507.35,0
8624,15758099,Anderson,655,France,Male,28,10,95566.72,2,1,0,37078.22,0
8625,15697382,Harris,623,Spain,Male,34,7,0.0,2,1,0,50555.49,0
8626,15609583,He,756,Spain,Female,42,1,31987.2,2,0,0,148250.89,0
8627,15650387,Robinson,752,France,Male,36,0,0.0,1,1,1,46897.25,0
8628,15623104,Jackson,762,France,Female,39,4,0.0,1,0,0,60713.53,0
8629,15612224,Brown,657,Spain,Male,39,8,0.0,2,1,0,183578.96,1
8630,15660624,Thompson,847,France,Female,46,6,139064.12,2,0,0,121895.92,1
8631,15787130,Brown,727,Germany,Male,39,6,151426.93,1,1,0,21997.15,1
8632,15704320,Martin,511,Germany,Male,37,8,147306.07,2,1,1,158302.65,0
8633,15760371,Onio,799,France,Female,42,4,75445.07,2,1,1,45358.12,0
8634,15678572,Harris,649,Germany,Female,44,4,90467.53,2,0,0,95801.38,0
8635,15685469,White,760,Germany,Female,40,6,0.0,2,1,0,2389.59,1
8636,15677928,Thomas,547,Germany,Male,28,10,0.0,1,1,0,191431.02,1
8637,15604141,Williams,643,France,Male,47,5,63438.63,2,1,0,165814.55,0
8638,15754422,Taylor,722,Spain,Female,45,9,0.0,2,1,1,196913.72,1
8639,15670871,Davis,673,France,Male,35,5,0.0,2,0,0,127579.47,0
8640,15736149,Garcia,635,France,Female,44,7,98103.43,1,0,1,153110.99,0
8641,15646015,Hill,411,France,Male,58,3,0.0,1,1,1,23979.46,1
8642,15790252,White,578,Spain,Male,36,1,39240.62,1,1,1,71620.84,0
8643,15771929,Thompson,555,France,Male,38,2,155968.22,2,0,1,68034.5,0
8644,15790912,Hargrave,469,Spain,Female,41,9,27001.86,2,1,1,21195.23,0
8645,15659902,Clark,581,Germany,Female,68,3,49619.44,1,0,0,67910.5,1
8646,15605577,Martin,830,Spain,Female,40,4,0.0,2,1,1,129270.61,0
8647,15620002,Harris,762,Germany,Male,32,1,67438.84,2,1,1,39506.27,0
8648,15650711,Chu,568,Germany,Male,26,7,0.0,1,1,1,56542.2,1
8649,15639451,Harris,592,Spain,Male,35,4,0.0,2,1,1,65205.27,0
8650,15780175,Smith,593,Germany,Male,38,6,0.0,1,1,0,188676.16,0
8651,15759719,Boni,723,Spain,Female,45,8,0.0,1,1,0,156482.23,0
8652,15634831,Onio,689,France,Male,39,6,100843.51,1,0,0,26401.13,0
8653,15696498,Onio,580,France,Female,39,3,82517.17,2,1,1,182650.7,1
8654,15728949,Thomas,592,Spain,Female,40,2,0.0,1,1,1,157253.04,0
8655,15695119,Taylor,754,Spain,Male,40,7,145850.84,1,1,1,83249.72,0
8656,15666830,White,797,Spain,Male,51,8,8009.8,1,0,0,49727.86,1
8657,15680632,Taylor,563,Germany,Female,29,4,216663.3,2,1,1,66085.08,0
8658,15636833,Taylor,638,Spain,Male,57,5,50497.54,2,0,0,98031.82,0
8659,15624398,Lewis,662,France,Male,52,9,40610.35,2,1,0,133982.82,1
8660,15661554,He,631,France,Male,49,9,0.0,2,1,0,175790.0,0
8661,15650755,Anderson,759,France,Female,30,5,46104.58,1,0,0,15787.91,1
8662,15748778,Hill,635,Spain,Male,37,2,0.0,1,1,0,75862.58,0
8663,15753412,Martin,835,France,Male,31,3,103754.43,2,0,1,116980.22,0
8664,15664994,He,766,Spain,Male,30,10,115336.74,1,0,1,130984.2,0
8665,15663884,Wilson,583,France,Male,36,8,0.0,1,1,1,73240.19,0
8666,15684361,Harris,656,France,Male,37,5,0.0,4,1,0,63020.62,1
8667,15617482,White,555,Germany,Male,35,4,85917.39,2,1,1,93176.53,0
8668,15654225,Clark,612,Germany,Male,39,8,0.0,2,1,0,70728.21,0
8669,15789921,Wilson,734,France,Male,47,7,0.0,2,0,1,127817.49,0
8670,15674854,Brown,673,France,Male,46,8,121615.41,2,1,1,28934.73,0
8671,15641256,Hargrave,850,France,Male,42,10,61312.51,1,1,0,44200.93,0
8672,15708721,Miller,531,Germany,Male,38,8,141212.61,2,0,0,13765.73,0
8673,15681110,Hill,646,France,Female,35,3,3715.34,1,0,1,48809.24,0
8674,15713606,Chu,600,Germany,Female,41,7,0.0,3,1,0,141896.77,0
8675,15614650,Davis,619,France,Female,48,9,128632.14,2,0,1,10544.36,0
8676,15777190,Boni,654,Germany,Female,52,8,0.0,1,1,0,116216.1,0
8677,15628930,Davis,584,France,Male,26,10,0.0,1,0,0,82759.89,0
8678,15700400,Clark,742,France,Male,38,4,0.0,1,1,1,159066.82,0
8679,15611801,Harris,819,France,Female,30,3,87648.73,2,1,0,166840.29,0
8680,15651360,Martin,423,Spain,Female,24,9,24040.54,2,1,0,188697.47,0
8681,15687908,Bearce,785,Germany,Male,50,0,0.0,1,0,0,87776.54,1
8682,15747631,Chu,850,Spain,Male,51,2,14818.45,1,1,1,188349.03,0
8683,15632334,Hill,668,Spain,Female,37,9,0.0,1,0,0,23754.51,0
8684,15613288,Onio,590,Germany,Male,34,1,43941.22,1,0,1,19510.9,1
8685,15753470,Wilson,594,Spain,Male,35,6,81430.64,1,1,1,55475.51,0
8686,15612191,Chu,620,Germany,Male,21,3,0.0,1,1,0,166977.8,0
8687,15618051,Chu,691,Germany,Male,49,8,137757.49,2,1,1,13981.62,1
8688,15661715,Bearce,608,Germany,Female,34,8,84148.07,1,0,0,62552.74,1
8689,15610737,Thomas,642,France,Female,36,1,155810.09,1,1,0,184106.33,0
8690,15665140,Martin,557,France,Female,41,2,27336.08,1,1,1,112081.45,0
8691,15756323,Brown,605,Germany,Male,18,7,0.0,3,1,1,7556.19,1
8692,15782047,Jones,610,Germany,Female,39,9,37143.27,2,1,1,56837.04,1
8693,15605147,Davis,646,France,Male,40,2,41304.85,2,1,1,129423.67,0
8694,15650508,Smith,508,France,Female,33,3,124289.78,2,1,0,3865.58,0
8695,15652224,Obinna,618,France,Male,60,10,0.0,2,1,0,97649.68,0
8696,15619643,Garcia,629,Spain,Female,26,2,23701.35,1,1,0,198863.9,1
8697,15638967,Harris,667,France,Female,43,1,0.0,1,1,1,66728.18,0
8698,15703535,Brown,785,Germany,Female,28,0,76054.81,2,0,1,45941.29,1
8699,15640733,Hargrave,640,Spain,Female,41,2,57309.19,2,1,1,16530.36,0
8700,15634808,Anderson,531,France,Male,27,8,0.0,2,0,0,5238.07,0
8701,15798360,Jones,662,Spain,Male,48,7,153777.02,1,1,1,162186.54,1
8702,15658959,Robinson,581,Spain,Male,42,8,0.0,2,1,1,55111.96,0
8703,15732921,Boni,578,France,Male,22,9,110243.73,1,1,1,6179.82,0
8704,15668178,Harris,621,France,Female,40,4,0.0,1,0,1,114927.45,0
8705,15798208,Robinson,599,France,Male,33,4,0.0,1,1,1,42651.18,0
8706,15791812,Lewis,546,France,Male,37,7,124451.16,2,1,1,20431.24,0
8707,15712255,Obinna,602,Spain,Male,22,4,61313.14,2,1,1,80260.66,0
8708,15686322,Jackson,694,France,Male,52,3,130077.42,2,1,0,20891.76,0
8709,15644565,Jones,653,Spain,Female,29,8,0.0,2,0,0,19464.61,0
8710,15751255,Bearce,553,France,Female,36,0,72699.55,2,1,1,91578.61,1
8711,15601132,Smith,566,Spain,Male,30,5,121560.77,2,1,0,25293.21,0
8712,15769331,Hill,661,France,Male,36,6,0.0,1,0,1,106819.03,1
8713,15663668,Robinson,554,Germany,Female,37,5,0.0,2,0,0,140561.33,0
8714,15769635,White,563,France,Male,38,9,228811.08,2,1,1,47885.69,0
8715,15708835,Jones,594,France,Female,53,7,0.0,1,1,0,150404.99,0
8716,15742003,Garcia,555,France,Female,37,10,140216.47,1,1,0,44015.75,1
8717,15673169,Bartlett,659,France,Female,54,7,34893.57,1,1,0,172909.71,1
8718,15781711,Boni,620,France,Female,24,4,17166.23,1,0,0,14014.71,0
8719,15789973,Mitchell,786,Germany,Male,50,3,0.0,1,1,1,176793.32,0
8720,15700417,He,537,France,Female,48,10,0.0,2,1,1,58263.46,1
8721,15601044,Obinna,761,Germany,Male,49,6,27475.95,1,1,1,127601.36,1
8722,15777763,Martin,673,Germany,Female,60,8,147686.84,2,0,0,47808.01,1
8723,15624363,Hill,794,Spain,Male,18,1,162062.96,2,0,0,61313.26,0
8724,15646694,Hargrave,781,Spain,Male,18,6,13140.54,1,0,1,77897.09,0
8725,15732654,Thomas,608,Spain,Male,39,5,62513.11,1,1,1,88141.51,0
8726,15797916,Lewis,513,France,Female,18,2,99253.38,2,1,0,15917.38,1
8727,15621301,Robinson,635,France,Female,19,1,122532.45,1,0,1,7818.18,0
8728,15674329,Johnson,458,Germany,Female,36,0,164557.36,1,1,0,166811.45,1
8729,15601620,Onio,713,Germany,Male,34,1,0.0,1,1,1,108635.22,0
8730,15662224,Hargrave,664,France,Female,20,4,77083.61,1,1,0,28859.76,1
8731,15787727,Onio,591,Germany,Female,32,0,0.0,1,1,1,61936.13,0
8732,15695419,Jackson,606,France,Female,46,7,44178.95,2,0,1,16636.91,0
8733,15768606,Bartlett,550,France,Female,43,3,0.0,2,0,0,32379.06,0
8734,15720050,Thompson,646,Germany,Female,46,2,32626.44,1,1,1,78923.26,1
8735,15770462,Thompson,553,France,Male,34,9,108973.53,2,1,1,113596.56,0
8736,15655856,Martin,646,France,Male,51,1,0.0,3,1,1,130422.39,0
8737,15780324,Hargrave,684,France,Female,57,0,0.0,2,1,0,122812.83,1
8738,15655809,Robinson,713,France,Female,40,7,0.0,2,1,0,33161.35,1
8739,15622259,Davis,693,France,Male,34,8,69484.66,1,1,1,72421.35,0
8740,15620655,Bearce,621,France,Male,38,2,172040.57,1,0,1,129290.45,0
8741,15764077,Williams,693,France,Female,26,2,0.0,1,1,1,89766.64,0
8742,15762701,Thompson,663,France,Female,35,8,0.0,2,0,0,126588.72,0
8743,15754682,He,662,France,Male,45,6,78838.81,1,1,1,136763.11,0
8744,15788256,Robinson,550,France,Female,42,8,0.0,1,1,0,63931.69,1
8745,15621602,Chu,528,France,Male,43,1,0.0,2,1,1,52670.35,0
8746,15685945,Chu,675,Spain,Male,22,6,45780.89,1,0,0,91890.21,0
8747,15742182,Onio,697,Germany,Male,45,7,0.0,2,1,1,89731.63,0
8748,15737145,Garcia,589,Germany,Female,33,10,115411.56,2,0,1,182366.65,0
8749,15700846,Obinna,763,Germany,Male,36,3,159689.7,1,1,0,183772.18,0
8750,15680818,Davis,850,France,Male,31,9,0.0,2,0,1,52177.54,0
8751,15741267,Onio,820,Spain,Male,54,10,51732.2,2,1,1,11713.09,0
8752,15601537,Bearce,624,France,Male,25,3,75529.73,2,1,0,135190.52,0
8753,15748210,Chu,607,France,Male,37,1,0.0,1,1,0,5725.74,1
8754,15775400,Jackson,726,France,Male,25,1,0.0,1,1,1,94840.99,0
8755,15777274,Davis,715,Spain,Male,48,3,81065.69,2,0,1,123811.83,1
8756,15771236,Clark,542,Spain,Female,40,3,0.0,1,1,1,36152.89,1
8757,15726545,Garcia,626,Spain,Male,28,4,0.0,1,1,0,58704.99,1
8758,15689743,He,714,France,Female,39,9,0.0,2,1,0,197366.15,0
8759,15785731,Onio,563,Spain,Male,30,9,0.0,2,1,0,41125.49,0
8760,15686155,Harris,577,France,Female,47,9,30801.84,1,1,0,4558.32,0
8761,15780764,Taylor,592,Germany,Male,59,8,106777.56,2,0,0,34528.28,1
8762,15720198,Bartlett,611,Spain,Female,25,10,0.0,1,1,0,31362.31,1
8763,15755917,Thompson,497,Spain,Male,53,8,107657.46,1,1,0,75113.61,1
8764,15689846,Smith,717,France,Male,51,6,161608.61,1,1,0,161464.18,0
8765,15630562,Miller,578,Germany,Male,35,5,154540.89,2,1,0,100334.06,0
8766,15628036,He,669,France,Male,46,9,0.0,2,1,1,155081.92,1
8767,15791824,Bartlett,659,France,Female,41,4,145527.95,2,1,0,186025.56,0
8768,15674233,Jackson,551,Germany,Female,38,3,64968.51,2,0,1,10630.07,0
8769,15683049,Williams,478,France,Female,34,1,136060.26,2,1,1,72338.04,1
8770,15668681,Clark,658,France,Female,46,3,0.0,1,1,0,104863.1,0
8771,15627818,Harris,607,Germany,Male,33,10,75953.31,2,1,1,99560.56,0
8772,15761616,Jones,694,Germany,Female,48,6,173709.82,2,0,0,163882.26,0
8773,15662532,Anderson,728,France,Female,30,0,101434.8,1,1,1,68061.77,0
8774,15657705,Hill,452,France,Male,59,2,126743.62,3,1,1,4161.22,1
8775,15620104,Robinson,627,Spain,Female,27,3,105819.32,2,1,1,96797.49,0
8776,15724336,Williams,751,France,Female,67,6,63126.13,2,1,0,104649.2,1
8777,15727904,Garcia,789,Germany,Male,35,2,0.0,1,1,0,131956.25,0
8778,15669603,Williams,472,Spain,Male,46,3,0.0,1,1,1,128135.59,0
8779,15702499,Bearce,761,Germany,Male,48,0,0.0,1,1,1,195299.33,0
8780,15659025,Jones,552,France,Female,40,0,101170.96,2,0,1,162553.0,1
8781,15632317,Wilson,718,France,Female,50,9,0.0,2,1,1,127823.13,0
8782,15762488,Obinna,596,Germany,Female,32,2,0.0,2,1,1,186687.15,0
8783,15773084,Clark,722,Spain,Female,26,6,1355.04,1,1,1,7724.92,0
8784,15705585,Obinna,614,Germany,Male,39,10,85950.9,1,1,0,111567.5,1
8785,15799117,Bartlett,510,France,Male,46,5,105184.48,1,1,0,72655.06,1
8786,15752472,Jackson,593,France,Female,33,4,99657.42,1,1,1,192016.37,0
8787,15648270,He,702,France,Female,41,7,93467.79,1,1,0,52629.87,1
8788,15719415,Garcia,609,Germany,Male,25,10,41051.36,1,1,1,46676.44,1
8789,15780905,Anderson,545,Germany,Male,41,7,0.0,1,1,1,6299.46,0
8790,15794716,Hargrave,526,France,Male,34,3,83539.36,2,1,0,32782.98,1
8791,15680206,Hargrave,571,Spain,Male,40,9,182867.79,2,1,0,67232.39,0
8792,15669468,Bartlett,570,Germany,Male,40,5,160546.98,1,1,1,72620.53,0
8793,15790545,Bearce,705,Spain,Male,29,0,199605.83,2,0,1,9414.67,0
8794,15776881,White,611,France,Male,40,9,83814.15,1,1,1,170051.19,0
8795,15769400,Garcia,621,France,Female,33,9,23924.32,2,1,1,55360.82,0
8796,15767856,Garcia,632,France,Female,48,8,20791.33,1,0,1,129599.05,0
8797,15623723,Thompson,702,Germany,Female,48,4,0.0,2,1,0,173578.05,1
8798,15660646,Anderson,711,Spain,Female,41,7,109454.76,1,0,1,171983.15,1
8799,15797327,Harris,598,Germany,Female,39,9,0.0,1,0,1,77895.31,0
8800,15600074,Wilson,624,France,Male,46,9,13968.71,1,1,1,80045.87,0
8801,15626498,Hargrave,712,Germany,Male,48,0,0.0,1,0,1,107149.03,0
8802,15796594,Thompson,582,France,Female,54,3,142430.01,1,1,0,35650.72,1
8803,15696881,Boni,596,Spain,Male,36,1,11923.16,1,1,1,115198.03,1
8804,15751613,Miller,712,France,Male,26,1,79272.7,1,0,0,198829.57,1
8805,15645929,Miller,594,France,Female,48,1,0.0,2,1,0,110763.51,0
8806,15723199,Bearce,674,France,Male,54,1,131119.02,1,0,1,123284.26,1
8807,15626028,Hargrave,496,France,Female,39,7,86517.1,1,1,0,7786.64,0
8808,15629545,Smith,706,France,Female,38,5,107315.22,1,1,1,73634.93,1
8809,15679569,Mitchell,630,France,Male,54,8,0.0,1,1,1,60353.94,1
8810,15631673,Bartlett,689,France,Male,28,1,177760.47,1,1,0,93134.19,1
8811,15762046,Mitchell,758,France,Male,35,0,0.0,2,1,1,118259.18,0
8812,15789971,Davis,617,Spain,Female,32,7,43281.19,3,1,1,28016.28,1
8813,15754169,Jones,501,France,Male,39,9,0.0,2,1,0,24821.5,0
8814,15702511,Bearce,614,Spain,Male,49,2,80309.94,1,1,1,74425.42,1
8815,15693144,Clark,767,Spain,Male,26,2,38905.54,1,1,1,168868.83,0
8816,15664824,Davis,666,France,Male,49,7,24232.85,2,1,1,19236.86,1
8817,15623525,Thompson,546,France,Female,30,4,25287.99,2,1,1,76443.79,0
8818,15657804,Clark,631,France,Male,43,7,0.0,1,1,1,114834.4,0
8819,15746115,Thomas,697,Germany,Female,18,1,62351.31,2,1,0,32295.26,0
8820,15641846,Bartlett,637,Germany,Female,18,9,87531.84,2,0,1,34750.91,0
8821,15677261,Onio,635,France,Male,37,8,126199.23,2,1,1,117251.24,0
8822,15781299,Bearce,580,France,Female,51,1,82322.86,2,1,0,111627.8,0
8823,15784100,Harris,588,Germany,Female,49,8,0.0,2,1,1,150649.67,0
8824,15768455,Brown,671,France,Female,23,9,131303.62,1,1,0,52696.06,0
8825,15629483,Onio,697,Spain,Female,50,5,68157.22,2,0,1,112681.91,0
8826,15607265,Thomas,633,France,Female,44,4,0.0,2,1,0,177835.36,0
8827,15622763,Bartlett,602,France,Male,43,6,6657.37,2,0,1,85878.41,1
8828,15615733,Jackson,723,France,Female,61,6,0.0,2,1,0,74195.78,0
8829,15712196,White,608,Germany,Male,32,3,203313.89,1,1,1,165169.15,0
8830,15691038,Jones,678,France,Male,48,6,61738.55,2,0,1,156151.05,0
8831,15637420,Hill,701,France,Male,39,2,0.0,1,1,0,64264.52,1
8832,15740319,Martin,527,France,Male,55,2,0.0,2,1,1,53235.33,0
8833,15754912,Bearce,663,France,Female,42,6,0.0,2,1,0,126995.09,0
8834,15796221,Miller,388,Germany,Male,33,0,120368.57,1,1,0,52930.36,0
8835,15621058,Harris,640,France,Female,32,7,28708.33,1,1,1,85718.61,0
8836,15634929,Jackson,706,Germany,Female,41,10,0.0,1,0,1,98319.53,0
8837,15762434,Chu,682,France,Male,31,1,199328.94,1,1,1,164680.34,0
8838,15686489,Martin,727,France,Male,18,0,22528.39,1,1,0,188275.02,0
8839,15684664,Thomas,683,Germany,Male,52,5,0.0,2,0,1,107019.12,0
8840,15778428,Miller,597,Germany,Female,50,3,0.0,1,0,0,119204.12,0
8841,15677597,Martin,500,Germany,Male,39,6,58274.81,1,1,1,75549.13,1
8842,15606041,Onio,660,France,Male,46,2,0.0,1,1,1,80030.31,1
8843,15678209,Onio,696,Spain,Female,46,10,153824.78,1,0,1,140165.04,1
8844,15793026,Bartlett,479,France,Female,39,1,0.0,2,1,0,194513.84,1
8845,15792941,Jackson,689,France,Male,21,10,0.0,1,0,1,11533.59,0
8846,15752131,He,658,France,Female,42,3,88907.51,2,1,1,154081.97,0
8847,15699864,Onio,614,France,Female,36,3,0.0,2,1,1,75402.82,0
8848,15775794,Williams,692,Germany,Male,59,10,234359.5,1,1,0,82437.59,1
8849,15748620,Harris,623,France,Male,45,3,5796.33,2,0,0,64787.11,0
8850,15746150,Obinna,617,Spain,Male,45,2,0.0,1,1,1,108174.99,1
8851,15736491,Williams,526,France,Female,53,6,0.0,2,0,0,117140.74,0
8852,15766562,Miller,689,Germany,Male,40,4,0.0,2,1,1,132998.04,0
8853,15715158,Bearce,523,Germany,Male,58,10,34808.57,2,1,1,122092.42,1
8854,15789832,Robinson,583,Spain,Female,28,3,0.0,2,1,0,154914.41,1
8855,15761409,White,694,France,Female,37,4,0.0,2,1,0,124593.83,0
8856,15601468,Robinson,633,Spain,Female,52,6,90716.1,1,1,1,196086.62,1
8857,15624309,Clark,815,Spain,Female,26,3,0.0,2,1,1,64074.52,0
8858,15797416,White,707,Spain,Female,35,9,0.0,1,0,0,126358.64,0
8859,15672255,Lewis,722,Spain,Male,43,4,80441.03,2,1,0,22440.17,0
8860,15681899,Garcia,732,Spain,Female,44,5,96388.95,1,1,0,77499.47,0
8861,15628718,He,626,Germany,Male,32,5,15391.55,1,0,1,24680.03,0
8862,15768913,Davis,598,Spain,Male,53,6,124743.56,2,0,0,114526.66,0
8863,15777732,Chu,532,Germany,Female,29,9,0.0,2,1,1,178554.64,0
8864,15706553,Chu,509,Germany,Female,41,2,138686.35,2,1,0,136927.18,0
8865,15650281,Miller,761,Germany,Female,32,7,0.0,2,1,1,198436.2,0
8866,15713451,Lewis,589,Spain,Male,20,4,0.0,1,1,1,165079.31,0
8867,15600767,Robinson,736,France,Male,32,0,132060.52,2,1,0,176429.6,1
8868,15734967,Robinson,507,Spain,Male,35,3,0.0,2,1,1,145226.31,0
8869,15658026,Harris,632,France,Female,26,10,9231.24,1,1,0,45965.09,0
8870,15718142,Lewis,772,France,Male,51,3,0.0,1,1,1,80015.38,0
8871,15642968,Hill,675,France,Male,40,7,42292.48,3,0,1,138478.42,0
8872,15771169,Clark,678,France,Female,41,9,0.0,2,1,0,119684.7,0
8873,15746404,Hill,593,Spain,Male,38,8,76488.7,2,1,0,110154.05,0
8874,15745693,Hargrave,562,France,Male,37,2,116579.73,1,1,0,44282.69,0
8875,15676870,Hargrave,645,Germany,Female,44,10,47284.69,1,1,0,189362.49,0
8876,15618174,Johnson,540,France,Male,34,9,49066.44,1,1,1,9737.51,0
8877,15724357,Davis,639,Spain,Male,18,0,115768.49,2,1,1,190095.52,1
8878,15699189,Hargrave,745,Spain,Female,20,10,61306.18,2,1,1,48195.18,0
8879,15640502,Anderson,527,France,Male,42,10,0.0,2,1,1,100015.98,0
8880,15636674,Robinson,712,France,Female,36,7,0.0,2,1,0,96805.49,1
8881,15637260,Onio,746,France,Female,65,8,0.0,1,1,0,11033.89,0
8882,15773570,Jackson,624,France,Female,48,3,0.0,2,0,0,165128.23,1
8883,15798681,Wilson,653,France,Female,42,4,76978.75,2,0,1,16490.45,1
8884,15780536,Wilson,603,Spain,Male,22,3,0.0,2,1,1,22668.24,0
8885,15671805,Thompson,619,Spain,Male,32,3,0.0,2,1,0,38778.02,0
8886,15795991,Miller,729,France,Male,48,10,0.0,1,1,0,113499.0,0
8887,15785541,Wilson,720,Spain,Male,41,2,48943.35,1,1,0,101635.36,0
8888,15617194,Hill,688,France,Male,29,9,0.0,2,1,0,160363.04,0
8889,15757883,Smith,708,France,Male,27,3,100937.05,2,0,1,108622.12,0
8890,15672377,Johnson,669,Germany,Female,44,8,0.0,2,1,1,103498.86,1
8891,15730864,Brown,530,France,Male,32,6,105741.25,3,1,0,39637.31,1
8892,15643723,White,753,France,Female,34,5,47822.9,2,1,0,57388.71,1
8893,15676298,Brown,563,France,Male,37,8,109342.65,1,1,1,94287.95,0
8894,15659238,Johnson,640,Germany,Female,52,10,25266.59,2,0,0,166700.05,0
8895,15705433,Davis,732,Spain,Female,36,1,0.0,2,1,1,86128.86,0
8896,15707092,Robinson,514,Germany,Male,53,3,0.0,2,1,0,73189.91,0
8897,15602147,Clark,710,Germany,Male,35,8,6371.21,2,1,1,150369.4,1
8898,15638445,White,534,Germany,Female,24,7,45359.03,1,0,1,147466.68,0
8899,15784875,Lewis,707,France,Male,36,0,0.0,1,1,1,164963.82,0
8900,15792180,Mitchell,766,Spain,Male,38,8,75003.16,2,1,1,163923.42,0
8901,15706170,Taylor,578,Germany,Male,22,9,66154.2,2,1,0,72127.61,1
8902,15733085,Thompson,565,France,Male,28,1,164177.69,2,1,1,51071.74,0
8903,15685617,Davis,657,France,Female,44,0,7418.73,1,1,1,176783.43,0
8904,15653502,Obinna,562,Spain,Male,34,1,26491.52,2,0,1,140588.52,0
8905,15717116,White,438,France,Female,47,9,0.0,2,1,0,4364.46,1
8906,15637755,Hargrave,647,Spain,Male,25,10,91083.4,1,1,1,70347.76,0
8907,15739805,Onio,682,France,Female,30,5,0.0,1,0,1,115772.86,0
8908,15609479,Davis,618,Germany,Male,46,1,210601.78,1,0,1,182965.22,1
8909,15675361,Jones,660,France,Female,40,0,71304.15,2,1,1,46894.61,0
8910,15752376,Martin,751,Spain,Male,22,4,0.0,1,1,1,44443.87,0
8911,15766766,Davis,615,Germany,Female,41,10,33039.88,1,1,0,141148.45,0
8912,15724232,Taylor,628,France,Male,53,1,43760.94,2,1,1,127026.17,0
8913,15705586,Bartlett,648,France,Female,37,10,159293.1,2,1,1,116802.09,0
8914,15681171,Davis,619,France,Male,33,3,0.0,2,1,1,84070.3,0
8915,15714151,Wilson,619,Spain,Male,49,10,101056.87,1,1,0,175812.09,0
8916,15686296,Robinson,815,Spain,Male,33,10,0.0,1,1,0,76931.85,0
8917,15740562,Williams,662,Spain,Female,44,10,0.0,1,1,1,103499.33,0
8918,15752324,Thompson,621,France,Male,36,7,0.0,1,1,0,8109.2,0
8919,15737934,Lewis,784,Germany,Female,28,9,17471.93,2,1,0,21538.71,0
8920,15669959,Harris,755,Spain,Male,33,10,46133.59,2,0,1,193717.15,0
8921,15741522,Hargrave,710,Spain,Male,18,5,133245.99,2,1,0,17060.96,0
8922,15656022,Bartlett,590,France,Female,46,7,134210.82,2,1,1,129662.41,0
8923,15661991,Thompson,850,Germany,Male,45,4,65377.07,1,1,1,2769.23,1
8924,15771999,Davis,498,Germany,Male,41,1,32047.07,1,1,1,191607.18,1
8925,15649853,Johnson,477,Germany,Male,33,0,0.0,2,1,1,97465.02,1
8926,15631826,Thompson,687,France,Male,46,7,0.0,3,0,0,151842.88,1
8927,15642879,Robinson,615,France,Male,45,0,0.0,2,1,1,48735.13,0
8928,15788337,He,409,Spain,Male,46,9,54654.9,1,1,0,161603.33,0
8929,15672361,Jones,636,France,Male,42,8,103648.24,1,0,1,95199.16,1
8930,15677990,Wilson,657,France,Male,36,3,17711.55,1,1,1,172506.82,0
8931,15689787,Wilson,633,Spain,Male,36,5,48145.77,1,1,1,24771.89,0
8932,15640736,Johnson,679,Germany,Male,18,5,0.0,1,1,1,103605.62,0
8933,15624530,Johnson,604,Spain,Male,26,2,34323.63,1,1,1,62129.25,0
8934,15778130,Clark,636,France,Male,43,0,107554.94,1,0,1,23271.66,0
8935,15706080,Onio,776,Germany,Female,54,5,70198.13,1,1,0,60843.01,0
8936,15674255,Bartlett,743,France,Male,47,9,0.0,1,1,1,40818.75,0
8937,15735958,Williams,629,France,Female,36,4,0.0,1,0,0,79449.54,0
8938,15726598,Thompson,703,France,Male,30,3,70930.71,2,1,0,135557.57,0
8939,15718623,White,734,Germany,Male,45,8,0.0,2,1,1,6358.37,1
8940,15637387,White,559,Germany,Male,40,3,0.0,2,1,1,190964.16,0
8941,15752647,White,682,France,Male,30,0,197456.02,1,1,1,112667.36,0
8942,15712260,Garcia,665,France,Male,41,9,142697.13,2,1,0,197227.88,0
8943,15770715,Williams,713,Germany,Female,46,5,0.0,2,1,1,193912.56,0
8944,15741172,Smith,558,France,Male,22,6,219817.5,3,1,1,112704.59,1
8945,15791428,Bearce,646,France,Male,37,0,52998.95,1,1,0,4740.42,0
8946,15738928,Martin,576,Germany,Male,51,8,0.0,2,1,1,155037.75,1
8947,15769241,He,682,France,Female,49,9,0.0,1,1,1,188669.35,0
8948,15759876,Brown,569,France,Male,38,1,0.0,1,0,0,177834.4,1
8949,15766862,He,597,Germany,Male,28,6,0.0,2,0,0,143511.84,1
8950,15630988,Smith,661,France,Male,24,10,120562.05,2,1,0,8895.19,0
8951,15676448,Thompson,558,Spain,Female,47,7,0.0,1,1,0,63877.05,0
8952,15769578,Obinna,493,Germany,Female,33,7,0.0,1,1,0,108862.56,1
8953,15713430,Robinson,750,France,Male,45,0,0.0,1,1,1,193401.24,0
